order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name,winsorize_unit_price,total_price,Year,yearquarter,discount_effective
1997-08-19,QUEEN,Sao Paulo,50,Valkoinen suklaa,65,16.25,25,0.05,3,Confections,16.25,385.9375,1997,1997 Q3,0
1997-08-19,QUEEN,Sao Paulo,56,Gnocchi di nonna Alice,21,38.0,60,0.05,5,Grains/Cereals,38.0,2166.0,1997,1997 Q3,1
1997-08-20,LINOD,I. de Margarita,45,Rogede sild,5,9.5,20,0.0,8,Seafood,9.5,190.0,1997,1997 Q3,0
1997-08-20,LINOD,I. de Margarita,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,21,0.0,2,Condiments,21.05,442.05,1997,1997 Q3,0
1997-08-20,LINOD,I. de Margarita,72,Mozzarella di Giovanni,14,34.8,60,0.0,4,Dairy Products,34.8,2088.0,1997,1997 Q3,0
1997-08-20,SANTG,Stavern,18,Carnarvon Tigers,42,62.5,8,0.0,8,Seafood,55.0,500.0,1997,1997 Q3,0
1997-08-21,WANDK,Stuttgart,69,Gudbrandsdalsost,26,36.0,20,0.25,4,Dairy Products,36.0,540.0,1997,1997 Q3,0
1997-08-21,WANDK,Stuttgart,70,Outback Lager,15,15.0,15,0.25,1,Beverages,15.0,168.75,1997,1997 Q3,0
1997-08-22,HILAA,San Cristóbal,2,Chang,17,19.0,50,0.0,1,Beverages,19.0,950.0,1997,1997 Q3,0
1997-08-22,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,60,0.0,8,Seafood,18.4,1104.0,1997,1997 Q3,0
1997-08-22,SIMOB,Kobenhavn,21,Sir Rodney's Scones,3,10.0,30,0.2,3,Confections,10.0,240.0,1997,1997 Q3,1
1997-08-22,SIMOB,Kobenhavn,61,Sirop d'érable,113,28.5,20,0.2,2,Condiments,28.5,456.0,1997,1997 Q3,0
1997-08-25,ALFKI,Berlin,28,Rössle Sauerkraut,26,45.6,15,0.25,7,Produce,45.6,513.0,1997,1997 Q3,1
1997-08-25,ALFKI,Berlin,39,Chartreuse verte,69,18.0,21,0.25,1,Beverages,18.0,283.5,1997,1997 Q3,1
1997-08-25,ALFKI,Berlin,46,Spegesild,95,12.0,2,0.25,8,Seafood,12.0,18.0,1997,1997 Q3,0
1997-08-25,WELLI,Resende,18,Carnarvon Tigers,42,62.5,4,0.1,8,Seafood,55.0,225.0,1997,1997 Q3,0
1997-08-25,WELLI,Resende,43,Ipoh Coffee,17,46.0,20,0.0,1,Beverages,46.0,920.0,1997,1997 Q3,0
1997-08-25,WELLI,Resende,46,Spegesild,95,12.0,21,0.1,8,Seafood,12.0,226.8,1997,1997 Q3,1
1997-08-26,HANAR,Rio de Janeiro,18,Carnarvon Tigers,42,62.5,20,0.0,8,Seafood,55.0,1250.0,1997,1997 Q3,0
1997-08-26,HANAR,Rio de Janeiro,36,Inlagd Sill,112,19.0,15,0.0,8,Seafood,19.0,285.0,1997,1997 Q3,0
1997-08-27,HUNGO,Cork,1,Chai,39,18.0,15,0.25,1,Beverages,18.0,202.5,1997,1997 Q3,0
1997-08-27,HUNGO,Cork,10,Ikura,31,31.0,18,0.25,8,Seafood,31.0,418.5,1997,1997 Q3,0
1997-08-27,HUNGO,Cork,71,Flotemysost,26,21.5,30,0.25,4,Dairy Products,21.5,483.75,1997,1997 Q3,1
1997-08-27,HUNGO,Cork,77,Original Frankfurter grüne Soße,32,13.0,35,0.25,2,Condiments,13.0,341.25,1997,1997 Q3,1
1997-08-27,QUEDE,Rio de Janeiro,19,Teatime Chocolate Biscuits,25,9.2,30,0.0,3,Confections,9.2,276.0,1997,1997 Q3,0
1997-08-27,QUEDE,Rio de Janeiro,39,Chartreuse verte,69,18.0,20,0.0,1,Beverages,18.0,360.0,1997,1997 Q3,0
1997-08-28,RICAR,Rio de Janeiro,22,Gustaf's Knäckebröd,104,21.0,15,0.0,5,Grains/Cereals,21.0,315.0,1997,1997 Q3,0
1997-08-28,RICAR,Rio de Janeiro,24,Guaraná Fantástica,20,4.5,15,0.15,1,Beverages,5.9,57.375,1997,1997 Q3,1
1997-08-28,MAISD,Bruxelles,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce,45.6,912.0,1997,1997 Q3,0
1997-08-28,MAISD,Bruxelles,72,Mozzarella di Giovanni,14,34.8,15,0.0,4,Dairy Products,34.8,522.0,1997,1997 Q3,0
1997-08-29,FAMIA,Sao Paulo,30,Nord-Ost Matjeshering,10,25.89,30,0.0,8,Seafood,25.89,776.7,1997,1997 Q3,0
1997-08-29,FAMIA,Sao Paulo,53,Perth Pasties,0,32.8,25,0.05,6,Meat/Poultry,32.8,778.9999999999999,1997,1997 Q3,1
1997-08-29,FAMIA,Sao Paulo,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry,7.45,223.5,1997,1997 Q3,0
1997-09-01,WANDK,Stuttgart,19,Teatime Chocolate Biscuits,25,9.2,12,0.25,3,Confections,9.2,82.8,1997,1997 Q3,0
1997-09-01,WANDK,Stuttgart,22,Gustaf's Knäckebröd,104,21.0,20,0.25,5,Grains/Cereals,21.0,315.0,1997,1997 Q3,1
1997-09-01,GOURL,Campinas,30,Nord-Ost Matjeshering,10,25.89,2,0.25,8,Seafood,25.89,38.835,1997,1997 Q3,0
1997-09-01,GOURL,Campinas,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals,14.0,280.0,1997,1997 Q3,0
1997-09-02,FRANK,München,16,Pavlova,29,17.45,30,0.1,3,Confections,17.45,471.15000000000003,1997,1997 Q3,0
1997-09-02,FRANK,München,60,Camembert Pierrot,19,34.0,20,0.1,4,Dairy Products,34.0,612.0,1997,1997 Q3,0
1997-09-02,BERGS,Luleå,4,Chef Anton's Cajun Seasoning,53,22.0,12,0.1,2,Condiments,22.0,237.6,1997,1997 Q3,0
1997-09-02,BERGS,Luleå,39,Chartreuse verte,69,18.0,20,0.1,1,Beverages,18.0,324.0,1997,1997 Q3,0
1997-09-02,BERGS,Luleå,54,Tourtière,21,7.45,6,0.1,6,Meat/Poultry,7.45,40.230000000000004,1997,1997 Q3,0
1997-09-03,REGGC,Reggio Emilia,41,Jack's New England Clam Chowder,85,9.65,20,0.2,8,Seafood,9.65,154.4,1997,1997 Q3,0
1997-09-04,GREAL,Eugene,14,Tofu,35,23.25,3,0.1,7,Produce,23.25,62.775,1997,1997 Q3,0
1997-09-04,GREAL,Eugene,44,Gula Malacca,27,19.45,28,0.1,2,Condiments,19.45,490.14000000000004,1997,1997 Q3,1
1997-09-04,GREAL,Eugene,47,Zaanse koeken,36,9.5,6,0.1,3,Confections,9.5,51.300000000000004,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,15,Genen Shouyu,39,15.5,50,0.0,2,Condiments,15.5,775.0,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,24,0.0,8,Seafood,9.65,231.60000000000002,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,46,Spegesild,95,12.0,45,0.0,8,Seafood,12.0,540.0,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,47,Zaanse koeken,36,9.5,10,0.0,3,Confections,9.5,95.0,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,45,0.0,5,Grains/Cereals,38.0,1710.0,1997,1997 Q3,0
1997-09-04,SAVEA,Boise,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products,34.0,1020.0,1997,1997 Q3,0
1997-09-05,QUICK,Cunewalde,21,Sir Rodney's Scones,3,10.0,60,0.0,3,Confections,10.0,600.0,1997,1997 Q3,0
1997-09-05,QUICK,Cunewalde,40,Boston Crab Meat,123,18.4,70,0.05,8,Seafood,18.4,1223.6,1997,1997 Q3,1
1997-09-05,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,55,0.05,4,Dairy Products,34.0,1776.5,1997,1997 Q3,1
1997-09-05,QUICK,Cunewalde,77,Original Frankfurter grüne Soße,32,13.0,70,0.05,2,Condiments,13.0,864.5,1997,1997 Q3,1
1997-09-05,QUEEN,Sao Paulo,31,Gorgonzola Telino,0,12.5,20,0.05,4,Dairy Products,12.5,237.5,1997,1997 Q3,0
1997-09-05,QUEEN,Sao Paulo,40,Boston Crab Meat,123,18.4,24,0.05,8,Seafood,18.4,419.5199999999999,1997,1997 Q3,0
1997-09-05,QUEEN,Sao Paulo,70,Outback Lager,15,15.0,40,0.05,1,Beverages,15.0,570.0,1997,1997 Q3,1
1997-09-08,HUNGC,Elgin,20,Sir Rodney's Marmalade,40,81.0,21,0.0,3,Confections,55.0,1701.0,1997,1997 Q3,0
1997-09-09,HUNGO,Cork,39,Chartreuse verte,69,18.0,3,0.2,1,Beverages,18.0,43.2,1997,1997 Q3,0
1997-09-09,HUNGO,Cork,58,Escargots de Bourgogne,62,13.25,49,0.2,8,Seafood,13.25,519.4,1997,1997 Q3,1
1997-09-09,LONEP,Portland,68,Scottish Longbreads,6,12.5,10,0.0,3,Confections,12.5,125.0,1997,1997 Q3,0
1997-09-10,BONAP,Marseille,40,Boston Crab Meat,123,18.4,30,0.05,8,Seafood,18.4,524.4,1997,1997 Q3,1
1997-09-10,BONAP,Marseille,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.05,5,Grains/Cereals,14.0,399.0,1997,1997 Q3,1
1997-09-10,BONAP,Marseille,51,Manjimup Dried Apples,20,53.0,20,0.05,7,Produce,53.0,1007.0,1997,1997 Q3,1
1997-09-10,FURIB,Lisboa,10,Ikura,31,31.0,24,0.15,8,Seafood,31.0,632.4,1997,1997 Q3,1
1997-09-10,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,38.0,12,0.15,5,Grains/Cereals,38.0,387.59999999999997,1997,1997 Q3,0
1997-09-10,FURIB,Lisboa,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,15,0.15,2,Condiments,21.05,268.3875,1997,1997 Q3,0
1997-09-11,LONEP,Portland,51,Manjimup Dried Apples,20,53.0,20,0.0,7,Produce,53.0,1060.0,1997,1997 Q3,0
1997-09-11,LONEP,Portland,59,Raclette Courdavault,79,55.0,1,0.0,4,Dairy Products,55.0,55.0,1997,1997 Q3,0
1997-09-11,LONEP,Portland,76,Lakkalikööri,57,18.0,10,0.0,1,Beverages,18.0,180.0,1997,1997 Q3,0
1997-09-12,RICSU,Genève,29,Thüringer Rostbratwurst,0,123.79,36,0.0,6,Meat/Poultry,55.0,4456.4400000000005,1997,1997 Q3,0
1997-09-12,RICSU,Genève,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,10,0.0,2,Condiments,21.05,210.5,1997,1997 Q3,0
1997-09-12,ERNSH,Graz,69,Gudbrandsdalsost,26,36.0,45,0.2,4,Dairy Products,36.0,1296.0,1997,1997 Q3,1
1997-09-12,ERNSH,Graz,71,Flotemysost,26,21.5,14,0.2,4,Dairy Products,21.5,240.8,1997,1997 Q3,0
1997-09-15,WANDK,Stuttgart,31,Gorgonzola Telino,0,12.5,8,0.1,4,Dairy Products,12.5,90.0,1997,1997 Q3,0
1997-09-15,WANDK,Stuttgart,55,Pâté chinois,115,24.0,4,0.1,6,Meat/Poultry,24.0,86.4,1997,1997 Q3,0
1997-09-15,WANDK,Stuttgart,64,Wimmers gute Semmelknödel,22,33.25,15,0.1,5,Grains/Cereals,33.25,448.875,1997,1997 Q3,1
1997-09-15,SIMOB,Kobenhavn,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood,19.0,570.0,1997,1997 Q3,0
1997-09-16,FRANK,München,23,Tunnbröd,61,9.0,32,0.0,5,Grains/Cereals,9.0,288.0,1997,1997 Q3,0
1997-09-16,FRANK,München,46,Spegesild,95,12.0,60,0.0,8,Seafood,12.0,720.0,1997,1997 Q3,0
1997-09-16,FRANK,München,67,Laughing Lumberjack Lager,52,14.0,25,0.0,1,Beverages,14.0,350.0,1997,1997 Q3,0
1997-09-16,FRANK,München,73,Röd Kaviar,101,15.0,50,0.0,8,Seafood,15.0,750.0,1997,1997 Q3,0
1997-09-16,FRANK,München,75,Rhönbräu Klosterbier,125,7.75,25,0.0,1,Beverages,7.75,193.75,1997,1997 Q3,0
1997-09-17,FRANR,Nantes,16,Pavlova,29,17.45,10,0.0,3,Confections,17.45,174.5,1997,1997 Q3,0
1997-09-17,FRANR,Nantes,62,Tarte au sucre,17,49.3,10,0.0,3,Confections,49.3,493.0,1997,1997 Q3,0
1997-09-17,FRANR,Nantes,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,12,0.0,2,Condiments,21.05,252.60000000000002,1997,1997 Q3,0
1997-09-17,BERGS,Luleå,38,Côte de Blaye,17,263.5,15,0.1,1,Beverages,55.0,3557.25,1997,1997 Q3,0
1997-09-17,BERGS,Luleå,71,Flotemysost,26,21.5,12,0.0,4,Dairy Products,21.5,258.0,1997,1997 Q3,0
1997-09-18,WILMK,Helsinki,16,Pavlova,29,17.45,3,0.0,3,Confections,17.45,52.349999999999994,1997,1997 Q3,0
1997-09-18,WILMK,Helsinki,42,Singaporean Hokkien Fried Mee,26,14.0,6,0.0,5,Grains/Cereals,14.0,84.0,1997,1997 Q3,0
1997-09-18,WILMK,Helsinki,43,Ipoh Coffee,17,46.0,6,0.0,1,Beverages,46.0,276.0,1997,1997 Q3,0
1997-09-18,ISLAT,Cowes,23,Tunnbröd,61,9.0,5,0.0,5,Grains/Cereals,9.0,45.0,1997,1997 Q3,0
1997-09-19,FRANK,München,14,Tofu,35,23.25,30,0.0,7,Produce,23.25,697.5,1997,1997 Q3,0
1997-09-19,FRANK,München,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry,32.8,328.0,1997,1997 Q3,0
1997-09-19,FRANK,München,58,Escargots de Bourgogne,62,13.25,30,0.0,8,Seafood,13.25,397.5,1997,1997 Q3,0
1997-09-22,TORTU,México D.F.,10,Ikura,31,31.0,2,0.0,8,Seafood,31.0,62.0,1997,1997 Q3,0
1997-09-22,TORTU,México D.F.,19,Teatime Chocolate Biscuits,25,9.2,7,0.0,3,Confections,9.2,64.39999999999999,1997,1997 Q3,0
1997-09-22,TORTU,México D.F.,44,Gula Malacca,27,19.45,21,0.0,2,Condiments,19.45,408.45,1997,1997 Q3,0
1997-09-22,ANTON,México D.F.,26,Gumbär Gummibärchen,15,31.23,30,0.15,3,Confections,31.23,796.365,1997,1997 Q3,0
1997-09-22,ANTON,México D.F.,33,Geitost,112,2.5,8,0.15,4,Dairy Products,5.9,17.0,1997,1997 Q3,0
1997-09-23,SAVEA,Boise,12,Queso Manchego La Pastora,86,38.0,100,0.0,4,Dairy Products,38.0,3800.0,1997,1997 Q3,0
1997-09-23,SAVEA,Boise,33,Geitost,112,2.5,30,0.0,4,Dairy Products,5.9,75.0,1997,1997 Q3,0
1997-09-23,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,120,0.0,8,Seafood,9.65,1158.0,1997,1997 Q3,0
1997-09-23,SAVEA,Boise,54,Tourtière,21,7.45,30,0.0,6,Meat/Poultry,7.45,223.5,1997,1997 Q3,0
1997-09-23,BLONP,Strasbourg,59,Raclette Courdavault,79,55.0,12,0.0,4,Dairy Products,55.0,660.0,1997,1997 Q3,0
1997-09-24,OLDWO,Anchorage,16,Pavlova,29,17.45,50,0.25,3,Confections,17.45,654.375,1997,1997 Q3,1
1997-09-24,OLDWO,Anchorage,31,Gorgonzola Telino,0,12.5,20,0.25,4,Dairy Products,12.5,187.5,1997,1997 Q3,1
1997-09-24,OLDWO,Anchorage,42,Singaporean Hokkien Fried Mee,26,14.0,40,0.25,5,Grains/Cereals,14.0,420.0,1997,1997 Q3,1
1997-09-25,GREAL,Eugene,19,Teatime Chocolate Biscuits,25,9.2,30,0.1,3,Confections,9.2,248.4,1997,1997 Q3,1
1997-09-25,GREAL,Eugene,21,Sir Rodney's Scones,3,10.0,12,0.1,3,Confections,10.0,108.0,1997,1997 Q3,0
1997-09-25,GREAL,Eugene,64,Wimmers gute Semmelknödel,22,33.25,28,0.0,5,Grains/Cereals,33.25,931.0,1997,1997 Q3,0
1997-09-25,ANTON,México D.F.,33,Geitost,112,2.5,30,0.0,4,Dairy Products,5.9,75.0,1997,1997 Q3,0
1997-09-25,ANTON,México D.F.,66,Louisiana Hot Spiced Okra,4,17.0,4,0.0,2,Condiments,17.0,68.0,1997,1997 Q3,0
1997-09-25,ANTON,México D.F.,75,Rhönbräu Klosterbier,125,7.75,30,0.0,1,Beverages,7.75,232.5,1997,1997 Q3,0
1997-09-26,DUMON,Nantes,52,Filo Mix,38,7.0,9,0.0,5,Grains/Cereals,7.0,63.0,1997,1997 Q3,0
1997-09-26,OTTIK,Köln,40,Boston Crab Meat,123,18.4,20,0.0,8,Seafood,18.4,368.0,1997,1997 Q3,0
1997-09-26,OTTIK,Köln,47,Zaanse koeken,36,9.5,40,0.0,3,Confections,9.5,380.0,1997,1997 Q3,0
1997-09-26,OTTIK,Köln,60,Camembert Pierrot,19,34.0,30,0.0,4,Dairy Products,34.0,1020.0,1997,1997 Q3,0
1997-09-29,GOURL,Campinas,10,Ikura,31,31.0,20,0.0,8,Seafood,31.0,620.0,1997,1997 Q3,0
1997-09-29,GOURL,Campinas,41,Jack's New England Clam Chowder,85,9.65,4,0.0,8,Seafood,9.65,38.6,1997,1997 Q3,0
1997-09-29,GOURL,Campinas,47,Zaanse koeken,36,9.5,15,0.0,3,Confections,9.5,142.5,1997,1997 Q3,0
1997-09-30,PICCO,Salzburg,17,Alice Mutton,0,39.0,30,0.2,6,Meat/Poultry,39.0,936.0,1997,1997 Q3,0
1997-09-30,PICCO,Salzburg,26,Gumbär Gummibärchen,15,31.23,15,0.0,3,Confections,31.23,468.45,1997,1997 Q3,0
1997-09-30,HUNGO,Cork,9,Mishi Kobe Niku,29,97.0,50,0.25,6,Meat/Poultry,55.0,3637.5,1997,1997 Q3,0
1997-09-30,HUNGO,Cork,29,Thüringer Rostbratwurst,0,123.79,10,0.0,6,Meat/Poultry,55.0,1237.9,1997,1997 Q3,0
1997-09-30,HUNGO,Cork,36,Inlagd Sill,112,19.0,6,0.25,8,Seafood,19.0,85.5,1997,1997 Q3,0
1997-10-01,VAFFE,Århus,10,Ikura,31,31.0,18,0.1,8,Seafood,31.0,502.2,1997,1997 Q4,0
1997-10-01,VAFFE,Århus,28,Rössle Sauerkraut,26,45.6,60,0.1,7,Produce,45.6,2462.4,1997,1997 Q4,0
1997-10-01,VAFFE,Århus,34,Sasquatch Ale,111,14.0,14,0.0,1,Beverages,14.0,196.0,1997,1997 Q4,0
1997-10-01,BERGS,Luleå,1,Chai,39,18.0,35,0.25,1,Beverages,18.0,472.5,1997,1997 Q4,0
1997-10-02,HANAR,Rio de Janeiro,56,Gnocchi di nonna Alice,21,38.0,20,0.25,5,Grains/Cereals,38.0,570.0,1997,1997 Q4,0
1997-10-02,HANAR,Rio de Janeiro,77,Original Frankfurter grüne Soße,32,13.0,30,0.25,2,Condiments,13.0,292.5,1997,1997 Q4,0
1997-10-03,QUICK,Cunewalde,1,Chai,39,18.0,30,0.0,1,Beverages,18.0,540.0,1997,1997 Q4,0
1997-10-03,QUICK,Cunewalde,29,Thüringer Rostbratwurst,0,123.79,40,0.0,6,Meat/Poultry,55.0,4951.6,1997,1997 Q4,0
1997-10-03,QUICK,Cunewalde,43,Ipoh Coffee,17,46.0,40,0.0,1,Beverages,46.0,1840.0,1997,1997 Q4,0
1997-10-03,QUICK,Cunewalde,44,Gula Malacca,27,19.45,24,0.0,2,Condiments,19.45,466.79999999999995,1997,1997 Q4,0
1997-10-03,QUICK,Cunewalde,62,Tarte au sucre,17,49.3,48,0.0,3,Confections,49.3,2366.3999999999996,1997,1997 Q4,0
1997-10-03,ALFKI,Berlin,63,Vegie-spread,24,43.9,20,0.0,2,Condiments,43.9,878.0,1997,1997 Q4,0
1997-10-06,WHITC,Seattle,9,Mishi Kobe Niku,29,97.0,6,0.0,6,Meat/Poultry,55.0,582.0,1997,1997 Q4,0
1997-10-06,WHITC,Seattle,54,Tourtière,21,7.45,60,0.15,6,Meat/Poultry,7.45,379.95,1997,1997 Q4,0
1997-10-06,WHITC,Seattle,69,Gudbrandsdalsost,26,36.0,30,0.15,4,Dairy Products,36.0,918.0,1997,1997 Q4,0
1997-10-06,WHITC,Seattle,73,Röd Kaviar,101,15.0,15,0.15,8,Seafood,15.0,191.25,1997,1997 Q4,0
1997-10-06,QUICK,Cunewalde,7,Uncle Bob's Organic Dried Pears,15,30.0,90,0.0,7,Produce,30.0,2700.0,1997,1997 Q4,0
1997-10-06,QUICK,Cunewalde,59,Raclette Courdavault,79,55.0,25,0.0,4,Dairy Products,55.0,1375.0,1997,1997 Q4,0
1997-10-06,QUICK,Cunewalde,70,Outback Lager,15,15.0,50,0.0,1,Beverages,15.0,750.0,1997,1997 Q4,0
1997-10-07,WILMK,Helsinki,8,Northwoods Cranberry Sauce,6,40.0,10,0.0,2,Condiments,40.0,400.0,1997,1997 Q4,0
1997-10-07,WILMK,Helsinki,12,Queso Manchego La Pastora,86,38.0,4,0.0,4,Dairy Products,38.0,152.0,1997,1997 Q4,0
1997-10-07,WILMK,Helsinki,24,Guaraná Fantástica,20,4.5,20,0.0,1,Beverages,5.9,90.0,1997,1997 Q4,0
1997-10-08,WHITC,Seattle,17,Alice Mutton,0,39.0,20,0.0,6,Meat/Poultry,39.0,780.0,1997,1997 Q4,0
1997-10-08,WHITC,Seattle,46,Spegesild,95,12.0,18,0.0,8,Seafood,12.0,216.0,1997,1997 Q4,0
1997-10-08,LINOD,I. de Margarita,19,Teatime Chocolate Biscuits,25,9.2,7,0.25,3,Confections,9.2,48.3,1997,1997 Q4,0
1997-10-08,LINOD,I. de Margarita,35,Steeleye Stout,20,18.0,9,0.25,1,Beverages,18.0,121.5,1997,1997 Q4,0
1997-10-08,LINOD,I. de Margarita,58,Escargots de Bourgogne,62,13.25,30,0.25,8,Seafood,13.25,298.125,1997,1997 Q4,0
1997-10-08,LINOD,I. de Margarita,70,Outback Lager,15,15.0,30,0.25,1,Beverages,15.0,337.5,1997,1997 Q4,0
1997-10-09,ERNSH,Graz,11,Queso Cabrales,22,21.0,15,0.0,4,Dairy Products,21.0,315.0,1997,1997 Q4,0
1997-10-09,ERNSH,Graz,17,Alice Mutton,0,39.0,8,0.05,6,Meat/Poultry,39.0,296.4,1997,1997 Q4,0
1997-10-09,ERNSH,Graz,29,Thüringer Rostbratwurst,0,123.79,12,0.05,6,Meat/Poultry,55.0,1411.206,1997,1997 Q4,0
1997-10-09,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,65,0.05,2,Condiments,21.05,1299.8374999999999,1997,1997 Q4,0
1997-10-09,ERNSH,Graz,70,Outback Lager,15,15.0,8,0.05,1,Beverages,15.0,114.0,1997,1997 Q4,0
1997-10-09,MORGK,Leipzig,47,Zaanse koeken,36,9.5,12,0.0,3,Confections,9.5,114.0,1997,1997 Q4,0
1997-10-10,SAVEA,Boise,1,Chai,39,18.0,5,0.2,1,Beverages,18.0,72.0,1997,1997 Q4,0
1997-10-10,SAVEA,Boise,34,Sasquatch Ale,111,14.0,12,0.2,1,Beverages,14.0,134.4,1997,1997 Q4,0
1997-10-10,SAVEA,Boise,68,Scottish Longbreads,6,12.5,40,0.2,3,Confections,12.5,400.0,1997,1997 Q4,0
1997-10-10,SAVEA,Boise,71,Flotemysost,26,21.5,60,0.2,4,Dairy Products,21.5,1032.0,1997,1997 Q4,0
1997-10-13,HUNGO,Cork,59,Raclette Courdavault,79,55.0,42,0.15,4,Dairy Products,55.0,1963.5,1997,1997 Q4,1
1997-10-13,HUNGO,Cork,71,Flotemysost,26,21.5,20,0.15,4,Dairy Products,21.5,365.5,1997,1997 Q4,0
1997-10-13,HUNGO,Cork,76,Lakkalikööri,57,18.0,35,0.15,1,Beverages,18.0,535.5,1997,1997 Q4,0
1997-10-13,ALFKI,Berlin,3,Aniseed Syrup,13,10.0,6,0.0,2,Condiments,10.0,60.0,1997,1997 Q4,0
1997-10-13,ALFKI,Berlin,76,Lakkalikööri,57,18.0,15,0.0,1,Beverages,18.0,270.0,1997,1997 Q4,0
1997-10-14,FOLKO,Bräcke,2,Chang,17,19.0,5,0.0,1,Beverages,19.0,95.0,1997,1997 Q4,0
1997-10-14,FOLKO,Bräcke,59,Raclette Courdavault,79,55.0,35,0.0,4,Dairy Products,55.0,1925.0,1997,1997 Q4,0
1997-10-14,FOLKO,Bräcke,73,Röd Kaviar,101,15.0,35,0.0,8,Seafood,15.0,525.0,1997,1997 Q4,0
1997-10-14,QUEEN,Sao Paulo,4,Chef Anton's Cajun Seasoning,53,22.0,6,0.0,2,Condiments,22.0,132.0,1997,1997 Q4,0
1997-10-14,QUEEN,Sao Paulo,24,Guaraná Fantástica,20,4.5,35,0.0,1,Beverages,5.9,157.5,1997,1997 Q4,0
1997-10-14,QUEEN,Sao Paulo,48,Chocolade,15,12.75,24,0.0,3,Confections,12.75,306.0,1997,1997 Q4,0
1997-10-15,HILAA,San Cristóbal,31,Gorgonzola Telino,0,12.5,20,0.0,4,Dairy Products,12.5,250.0,1997,1997 Q4,0
1997-10-15,HILAA,San Cristóbal,32,Mascarpone Fabioli,9,32.0,4,0.0,4,Dairy Products,32.0,128.0,1997,1997 Q4,0
1997-10-16,OLDWO,Anchorage,16,Pavlova,29,17.45,20,0.0,3,Confections,17.45,349.0,1997,1997 Q4,0
1997-10-16,OLDWO,Anchorage,43,Ipoh Coffee,17,46.0,24,0.0,1,Beverages,46.0,1104.0,1997,1997 Q4,0
1997-10-16,OLDWO,Anchorage,59,Raclette Courdavault,79,55.0,8,0.0,4,Dairy Products,55.0,440.0,1997,1997 Q4,0
1997-10-16,AROUT,London,55,Pâté chinois,115,24.0,21,0.0,6,Meat/Poultry,24.0,504.0,1997,1997 Q4,0
1997-10-16,AROUT,London,57,Ravioli Angelo,36,19.5,40,0.0,5,Grains/Cereals,19.5,780.0,1997,1997 Q4,0
1997-10-16,AROUT,London,70,Outback Lager,15,15.0,28,0.15,1,Beverages,15.0,357.0,1997,1997 Q4,1
1997-10-17,THEBI,Portland,5,Chef Anton's Gumbo Mix,0,21.35,4,0.0,2,Condiments,21.35,85.4,1997,1997 Q4,0
1997-10-17,THEBI,Portland,36,Inlagd Sill,112,19.0,5,0.0,8,Seafood,19.0,95.0,1997,1997 Q4,0
1997-10-17,GOURL,Campinas,8,Northwoods Cranberry Sauce,6,40.0,40,0.0,2,Condiments,40.0,1600.0,1997,1997 Q4,0
1997-10-17,GOURL,Campinas,51,Manjimup Dried Apples,20,53.0,28,0.0,7,Produce,53.0,1484.0,1997,1997 Q4,0
1997-10-17,GOURL,Campinas,60,Camembert Pierrot,19,34.0,10,0.0,4,Dairy Products,34.0,340.0,1997,1997 Q4,0
1997-10-20,FRANS,Torino,19,Teatime Chocolate Biscuits,25,9.2,5,0.0,3,Confections,9.2,46.0,1997,1997 Q4,0
1997-10-20,FRANS,Torino,47,Zaanse koeken,36,9.5,5,0.0,3,Confections,9.5,47.5,1997,1997 Q4,0
1997-10-21,SAVEA,Boise,19,Teatime Chocolate Biscuits,25,9.2,12,0.0,3,Confections,9.2,110.39999999999999,1997,1997 Q4,0
1997-10-21,SAVEA,Boise,41,Jack's New England Clam Chowder,85,9.65,42,0.0,8,Seafood,9.65,405.3,1997,1997 Q4,0
1997-10-21,SAVEA,Boise,53,Perth Pasties,0,32.8,120,0.0,6,Meat/Poultry,32.8,3935.9999999999995,1997,1997 Q4,0
1997-10-21,HUNGO,Cork,53,Perth Pasties,0,32.8,3,0.05,6,Meat/Poultry,32.8,93.47999999999999,1997,1997 Q4,0
