order_date,customer_id,city,product_id,product_name,units_in_stock,unit_price,quantity,discount,category_id,category_name
1997-02-25,KOENE,Brandenburg,49,Maxilaku,10,16.0,21,0.15,3,Confections
1997-02-25,KOENE,Brandenburg,59,Raclette Courdavault,79,44.0,36,0.0,4,Dairy Products
1997-02-26,SUPRD,Charleroi,26,Gumbär Gummibärchen,15,24.9,30,0.0,3,Confections
1997-02-26,SUPRD,Charleroi,28,Rössle Sauerkraut,26,36.4,30,0.0,7,Produce
1997-02-26,SUPRD,Charleroi,43,Ipoh Coffee,17,36.8,20,0.0,1,Beverages
1997-02-26,SUPRD,Charleroi,56,Gnocchi di nonna Alice,21,30.4,15,0.0,5,Grains/Cereals
1997-02-26,SUPRD,Charleroi,71,Flotemysost,26,17.2,50,0.0,4,Dairy Products
1997-02-27,VICTE,Lyon,7,Uncle Bob's Organic Dried Pears,15,24.0,16,0.05,7,Produce
1997-02-27,VICTE,Lyon,46,Spegesild,95,9.6,20,0.05,8,Seafood
1997-02-27,VICTE,Lyon,72,Mozzarella di Giovanni,14,27.8,40,0.0,4,Dairy Products
1997-02-28,FOLKO,Bräcke,68,Scottish Longbreads,6,10.0,21,0.25,3,Confections
1997-02-28,FOLKO,Bräcke,75,Rhönbräu Klosterbier,125,6.2,4,0.25,1,Beverages
1997-02-28,LILAS,Barquisimeto,21,Sir Rodney's Scones,3,8.0,40,0.25,3,Confections
1997-02-28,LILAS,Barquisimeto,30,Nord-Ost Matjeshering,10,20.7,28,0.25,8,Seafood
1997-02-28,LILAS,Barquisimeto,55,Pâté chinois,115,19.2,60,0.25,6,Meat/Poultry
1997-03-03,CONSH,London,13,Konbu,24,4.8,1,0.0,8,Seafood
1997-03-03,CONSH,London,23,Tunnbröd,61,7.2,21,0.0,5,Grains/Cereals
1997-03-04,SUPRD,Charleroi,19,Teatime Chocolate Biscuits,25,7.3,21,0.0,3,Confections
1997-03-04,SUPRD,Charleroi,42,Singaporean Hokkien Fried Mee,26,11.2,50,0.0,5,Grains/Cereals
1997-03-04,FURIB,Lisboa,4,Chef Anton's Cajun Seasoning,53,17.6,16,0.2,2,Condiments
1997-03-04,FURIB,Lisboa,43,Ipoh Coffee,17,36.8,3,0.0,1,Beverages
1997-03-04,FURIB,Lisboa,56,Gnocchi di nonna Alice,21,30.4,30,0.2,5,Grains/Cereals
1997-03-04,FURIB,Lisboa,60,Camembert Pierrot,19,27.2,20,0.0,4,Dairy Products
1997-03-05,VAFFE,Århus,24,Guaraná Fantástica,20,3.6,25,0.0,1,Beverages
1997-03-05,VAFFE,Århus,29,Thüringer Rostbratwurst,0,99.0,18,0.1,6,Meat/Poultry
1997-03-05,VAFFE,Århus,40,Boston Crab Meat,123,14.7,20,0.0,8,Seafood
1997-03-05,VAFFE,Århus,45,Rogede sild,5,7.6,30,0.1,8,Seafood
1997-03-05,VAFFE,Århus,50,Valkoinen suklaa,65,13.0,25,0.0,3,Confections
1997-03-06,COMMI,Sao Paulo,11,Queso Cabrales,22,16.8,10,0.0,4,Dairy Products
1997-03-06,COMMI,Sao Paulo,46,Spegesild,95,9.6,5,0.0,8,Seafood
1997-03-06,MAGAA,Bergamo,24,Guaraná Fantástica,20,3.6,28,0.0,1,Beverages
1997-03-06,MAGAA,Bergamo,25,NuNuCa Nuß-Nougat-Creme,76,11.2,12,0.0,3,Confections
1997-03-07,KOENE,Brandenburg,30,Nord-Ost Matjeshering,10,20.7,8,0.0,8,Seafood
1997-03-07,KOENE,Brandenburg,43,Ipoh Coffee,17,36.8,15,0.0,1,Beverages
1997-03-10,WHITC,Seattle,2,Chang,17,15.2,40,0.15,1,Beverages
1997-03-10,WHITC,Seattle,16,Pavlova,29,13.9,35,0.15,3,Confections
1997-03-10,WHITC,Seattle,44,Gula Malacca,27,15.5,2,0.15,2,Condiments
1997-03-11,BONAP,Marseille,18,Carnarvon Tigers,42,50.0,30,0.0,8,Seafood
1997-03-11,BONAP,Marseille,23,Tunnbröd,61,7.2,15,0.0,5,Grains/Cereals
1997-03-11,BONAP,Marseille,64,Wimmers gute Semmelknödel,22,26.6,8,0.0,5,Grains/Cereals
1997-03-11,BSBEV,London,7,Uncle Bob's Organic Dried Pears,15,24.0,30,0.0,7,Produce
1997-03-11,BSBEV,London,56,Gnocchi di nonna Alice,21,30.4,20,0.0,5,Grains/Cereals
1997-03-12,SEVES,London,24,Guaraná Fantástica,20,3.6,80,0.05,1,Beverages
1997-03-12,SEVES,London,51,Manjimup Dried Apples,20,42.4,18,0.0,7,Produce
1997-03-13,ISLAT,Cowes,33,Geitost,112,2.0,12,0.0,4,Dairy Products
1997-03-13,ISLAT,Cowes,71,Flotemysost,26,17.2,12,0.0,4,Dairy Products
1997-03-13,PERIC,México D.F.,14,Tofu,35,18.6,12,0.0,7,Produce
1997-03-13,PERIC,México D.F.,28,Rössle Sauerkraut,26,36.4,18,0.0,7,Produce
1997-03-13,PERIC,México D.F.,40,Boston Crab Meat,123,14.7,21,0.0,8,Seafood
1997-03-13,PERIC,México D.F.,75,Rhönbräu Klosterbier,125,6.2,10,0.0,1,Beverages
1997-03-14,SUPRD,Charleroi,31,Gorgonzola Telino,0,10.0,35,0.15,4,Dairy Products
1997-03-14,SUPRD,Charleroi,66,Louisiana Hot Spiced Okra,4,13.6,60,0.15,2,Condiments
1997-03-14,SUPRD,Charleroi,76,Lakkalikööri,57,14.4,42,0.15,1,Beverages
1997-03-17,HILAA,San Cristóbal,55,Pâté chinois,115,19.2,2,0.05,6,Meat/Poultry
1997-03-17,HILAA,San Cristóbal,70,Outback Lager,15,12.0,12,0.0,1,Beverages
1997-03-17,PRINI,Lisboa,1,Chai,39,14.4,15,0.0,1,Beverages
1997-03-17,PRINI,Lisboa,21,Sir Rodney's Scones,3,8.0,21,0.25,3,Confections
1997-03-17,PRINI,Lisboa,39,Chartreuse verte,69,14.4,20,0.25,1,Beverages
1997-03-18,VICTE,Lyon,10,Ikura,31,24.8,20,0.05,8,Seafood
1997-03-19,RATTC,Albuquerque,38,Côte de Blaye,17,210.8,30,0.0,1,Beverages
1997-03-19,RATTC,Albuquerque,53,Perth Pasties,0,26.2,28,0.0,6,Meat/Poultry
1997-03-19,RATTC,Albuquerque,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products
1997-03-19,RATTC,Albuquerque,64,Wimmers gute Semmelknödel,22,26.6,30,0.0,5,Grains/Cereals
1997-03-20,FOLIG,Lille,47,Zaanse koeken,36,7.6,30,0.0,3,Confections
1997-03-20,FOLIG,Lille,59,Raclette Courdavault,79,44.0,12,0.0,4,Dairy Products
1997-03-20,RICAR,Rio de Janeiro,49,Maxilaku,10,16.0,24,0.0,3,Confections
1997-03-20,RICAR,Rio de Janeiro,60,Camembert Pierrot,19,27.2,40,0.0,4,Dairy Products
1997-03-21,LAZYK,Walla Walla,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood
1997-03-24,WHITC,Seattle,34,Sasquatch Ale,111,11.2,35,0.05,1,Beverages
1997-03-24,WHITC,Seattle,77,Original Frankfurter grüne Soße,32,10.4,30,0.05,2,Condiments
1997-03-24,BSBEV,London,21,Sir Rodney's Scones,3,8.0,14,0.0,3,Confections
1997-03-24,BSBEV,London,40,Boston Crab Meat,123,14.7,10,0.0,8,Seafood
1997-03-24,BSBEV,London,51,Manjimup Dried Apples,20,42.4,3,0.0,7,Produce
1997-03-25,LINOD,I. de Margarita,2,Chang,17,15.2,20,0.1,1,Beverages
1997-03-25,LINOD,I. de Margarita,3,Aniseed Syrup,13,8.0,20,0.1,2,Condiments
1997-03-25,LINOD,I. de Margarita,55,Pâté chinois,115,19.2,30,0.1,6,Meat/Poultry
1997-03-25,LINOD,I. de Margarita,70,Outback Lager,15,12.0,60,0.1,1,Beverages
1997-03-26,HILAA,San Cristóbal,11,Queso Cabrales,22,16.8,5,0.0,4,Dairy Products
1997-03-26,HILAA,San Cristóbal,51,Manjimup Dried Apples,20,42.4,25,0.0,7,Produce
1997-03-26,HILAA,San Cristóbal,74,Longlife Tofu,4,8.0,16,0.0,7,Produce
1997-03-26,QUEEN,Sao Paulo,19,Teatime Chocolate Biscuits,25,7.3,5,0.0,3,Confections
1997-03-26,QUEEN,Sao Paulo,26,Gumbär Gummibärchen,15,24.9,30,0.0,3,Confections
1997-03-26,QUEEN,Sao Paulo,54,Tourtière,21,5.9,24,0.25,6,Meat/Poultry
1997-03-27,FRANK,München,59,Raclette Courdavault,79,44.0,30,0.0,4,Dairy Products
1997-03-27,FRANK,München,73,Röd Kaviar,101,12.0,20,0.2,8,Seafood
1997-03-28,PICCO,Salzburg,11,Queso Cabrales,22,16.8,15,0.25,4,Dairy Products
1997-03-28,PICCO,Salzburg,16,Pavlova,29,13.9,18,0.0,3,Confections
1997-03-31,HILAA,San Cristóbal,59,Raclette Courdavault,79,44.0,60,0.0,4,Dairy Products
1997-03-31,HILAA,San Cristóbal,68,Scottish Longbreads,6,10.0,30,0.0,3,Confections
1997-03-31,HILAA,San Cristóbal,75,Rhönbräu Klosterbier,125,6.2,36,0.0,1,Beverages
1997-03-31,FURIB,Lisboa,44,Gula Malacca,27,15.5,15,0.15,2,Condiments
1997-03-31,FURIB,Lisboa,77,Original Frankfurter grüne Soße,32,10.4,7,0.15,2,Condiments
1997-04-01,BOTTM,Tsawassen,25,NuNuCa Nuß-Nougat-Creme,76,11.2,60,0.05,3,Confections
1997-04-01,BOTTM,Tsawassen,42,Singaporean Hokkien Fried Mee,26,11.2,20,0.05,5,Grains/Cereals
1997-04-02,LAMAI,Toulouse,65,Louisiana Fiery Hot Pepper Sauce,76,16.8,15,0.1,2,Condiments
1997-04-02,LAMAI,Toulouse,66,Louisiana Hot Spiced Okra,4,13.6,10,0.1,2,Condiments
1997-04-02,LAMAI,Toulouse,69,Gudbrandsdalsost,26,28.8,10,0.1,4,Dairy Products
1997-04-02,COMMI,Sao Paulo,56,Gnocchi di nonna Alice,21,30.4,30,0.0,5,Grains/Cereals
1997-04-03,LAUGB,Vancouver,23,Tunnbröd,61,7.2,10,0.0,5,Grains/Cereals
1997-04-03,LAUGB,Vancouver,41,Jack's New England Clam Chowder,85,7.7,20,0.0,8,Seafood
1997-04-03,LAUGB,Vancouver,77,Original Frankfurter grüne Soße,32,10.4,5,0.0,2,Condiments
1997-04-04,TRADH,Sao Paulo,31,Gorgonzola Telino,0,10.0,20,0.05,4,Dairy Products
1997-04-04,LEHMS,Frankfurt a.M.,56,Gnocchi di nonna Alice,21,30.4,14,0.0,5,Grains/Cereals
1997-04-04,LEHMS,Frankfurt a.M.,72,Mozzarella di Giovanni,14,27.8,25,0.0,4,Dairy Products
1997-04-04,LEHMS,Frankfurt a.M.,77,Original Frankfurter grüne Soße,32,10.4,25,0.0,2,Condiments
1997-04-07,HILAA,San Cristóbal,24,Guaraná Fantástica,20,4.5,14,0.0,1,Beverages
1997-04-07,HILAA,San Cristóbal,40,Boston Crab Meat,123,18.4,5,0.0,8,Seafood
1997-04-07,HILAA,San Cristóbal,42,Singaporean Hokkien Fried Mee,26,14.0,30,0.0,5,Grains/Cereals
1997-04-08,LILAS,Barquisimeto,28,Rössle Sauerkraut,26,45.6,20,0.0,7,Produce
1997-04-08,LILAS,Barquisimeto,49,Maxilaku,10,20.0,25,0.0,3,Confections
1997-04-09,LAMAI,Toulouse,15,Genen Shouyu,39,15.5,12,0.05,2,Condiments
1997-04-09,LAMAI,Toulouse,28,Rössle Sauerkraut,26,45.6,8,0.05,7,Produce
1997-04-09,BLAUS,Mannheim,54,Tourtière,21,7.45,20,0.0,6,Meat/Poultry
1997-04-10,PERIC,México D.F.,45,Rogede sild,5,9.5,21,0.0,8,Seafood
1997-04-10,PERIC,México D.F.,53,Perth Pasties,0,32.8,6,0.0,6,Meat/Poultry
1997-04-10,PERIC,México D.F.,67,Laughing Lumberjack Lager,52,14.0,30,0.0,1,Beverages
1997-04-11,HUNGO,Cork,14,Tofu,35,23.25,70,0.0,7,Produce
1997-04-11,HUNGO,Cork,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,20,0.0,2,Condiments
1997-04-11,WHITC,Seattle,2,Chang,17,19.0,12,0.0,1,Beverages
1997-04-11,WHITC,Seattle,21,Sir Rodney's Scones,3,10.0,12,0.0,3,Confections
1997-04-11,WHITC,Seattle,53,Perth Pasties,0,32.8,10,0.0,6,Meat/Poultry
1997-04-11,WHITC,Seattle,61,Sirop d'érable,113,28.5,25,0.0,2,Condiments
1997-04-14,MEREP,Montréal,62,Tarte au sucre,17,49.3,3,0.0,3,Confections
1997-04-15,KOENE,Brandenburg,25,NuNuCa Nuß-Nougat-Creme,76,14.0,18,0.1,3,Confections
1997-04-15,KOENE,Brandenburg,70,Outback Lager,15,15.0,14,0.1,1,Beverages
1997-04-15,ANTON,México D.F.,43,Ipoh Coffee,17,46.0,15,0.15,1,Beverages
1997-04-15,ANTON,México D.F.,48,Chocolade,15,12.75,15,0.15,3,Confections
1997-04-16,OTTIK,Köln,13,Konbu,24,6.0,10,0.0,8,Seafood
1997-04-16,OTTIK,Köln,39,Chartreuse verte,69,18.0,10,0.0,1,Beverages
1997-04-17,BLAUS,Mannheim,28,Rössle Sauerkraut,26,45.6,3,0.0,7,Produce
1997-04-18,SAVEA,Boise,29,Thüringer Rostbratwurst,0,123.79,36,0.0,6,Meat/Poultry
1997-04-18,SAVEA,Boise,75,Rhönbräu Klosterbier,125,7.75,36,0.1,1,Beverages
1997-04-18,BONAP,Marseille,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.15,2,Condiments
1997-04-18,BONAP,Marseille,7,Uncle Bob's Organic Dried Pears,15,30.0,50,0.15,7,Produce
1997-04-18,BONAP,Marseille,8,Northwoods Cranberry Sauce,6,40.0,10,0.15,2,Condiments
1997-04-21,FAMIA,Sao Paulo,24,Guaraná Fantástica,20,4.5,10,0.15,1,Beverages
1997-04-21,FAMIA,Sao Paulo,46,Spegesild,95,12.0,9,0.15,8,Seafood
1997-04-21,FAMIA,Sao Paulo,47,Zaanse koeken,36,9.5,6,0.15,3,Confections
1997-04-21,FAMIA,Sao Paulo,60,Camembert Pierrot,19,34.0,12,0.15,4,Dairy Products
1997-04-22,WANDK,Stuttgart,21,Sir Rodney's Scones,3,10.0,40,0.2,3,Confections
1997-04-22,WANDK,Stuttgart,32,Mascarpone Fabioli,9,32.0,50,0.2,4,Dairy Products
1997-04-22,WANDK,Stuttgart,61,Sirop d'érable,113,28.5,15,0.2,2,Condiments
1997-04-22,ERNSH,Graz,20,Sir Rodney's Marmalade,40,81.0,39,0.0,3,Confections
1997-04-22,ERNSH,Graz,28,Rössle Sauerkraut,26,45.6,35,0.0,7,Produce
1997-04-22,ERNSH,Graz,56,Gnocchi di nonna Alice,21,38.0,70,0.0,5,Grains/Cereals
1997-04-22,ERNSH,Graz,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,39,0.0,2,Condiments
1997-04-22,ERNSH,Graz,75,Rhönbräu Klosterbier,125,7.75,50,0.0,1,Beverages
1997-04-23,QUICK,Cunewalde,9,Mishi Kobe Niku,29,97.0,16,0.15,6,Meat/Poultry
1997-04-23,QUICK,Cunewalde,16,Pavlova,29,17.45,50,0.0,3,Confections
1997-04-23,QUICK,Cunewalde,27,Schoggi Schokolade,49,43.9,120,0.0,3,Confections
1997-04-23,QUICK,Cunewalde,33,Geitost,112,2.5,16,0.15,4,Dairy Products
1997-04-23,QUICK,Cunewalde,60,Camembert Pierrot,19,34.0,84,0.15,4,Dairy Products
1997-04-24,HUNGO,Cork,18,Carnarvon Tigers,42,62.5,25,0.1,8,Seafood
1997-04-24,HUNGO,Cork,41,Jack's New England Clam Chowder,85,9.65,80,0.1,8,Seafood
1997-04-24,HUNGO,Cork,42,Singaporean Hokkien Fried Mee,26,14.0,20,0.0,5,Grains/Cereals
1997-04-24,NORTS,London,52,Filo Mix,38,7.0,6,0.0,5,Grains/Cereals
1997-04-24,NORTS,London,59,Raclette Courdavault,79,55.0,4,0.0,4,Dairy Products
1997-04-24,NORTS,London,70,Outback Lager,15,15.0,6,0.0,1,Beverages
1997-04-25,TORTU,México D.F.,24,Guaraná Fantástica,20,4.5,5,0.0,1,Beverages
1997-04-25,TORTU,México D.F.,38,Côte de Blaye,17,263.5,15,0.0,1,Beverages
1997-04-25,TORTU,México D.F.,44,Gula Malacca,27,19.45,9,0.0,2,Condiments
1997-04-28,CHOPS,Bern,10,Ikura,31,31.0,16,0.05,8,Seafood
1997-04-28,CHOPS,Bern,56,Gnocchi di nonna Alice,21,38.0,40,0.0,5,Grains/Cereals
1997-04-28,CHOPS,Bern,60,Camembert Pierrot,19,34.0,10,0.05,4,Dairy Products
1997-04-29,SANTG,Stavern,24,Guaraná Fantástica,20,4.5,8,0.0,1,Beverages
1997-04-29,SANTG,Stavern,53,Perth Pasties,0,32.8,5,0.0,6,Meat/Poultry
1997-04-29,CACTU,Buenos Aires,35,Steeleye Stout,20,18.0,3,0.0,1,Beverages
1997-04-29,CACTU,Buenos Aires,41,Jack's New England Clam Chowder,85,9.65,10,0.0,8,Seafood
1997-04-29,CACTU,Buenos Aires,68,Scottish Longbreads,6,12.5,6,0.0,3,Confections
1997-04-30,LEHMS,Frankfurt a.M.,1,Chai,39,18.0,40,0.2,1,Beverages
1997-04-30,LEHMS,Frankfurt a.M.,8,Northwoods Cranberry Sauce,6,40.0,24,0.0,2,Condiments
1997-04-30,LEHMS,Frankfurt a.M.,30,Nord-Ost Matjeshering,10,25.89,20,0.2,8,Seafood
1997-04-30,LEHMS,Frankfurt a.M.,40,Boston Crab Meat,123,18.4,25,0.2,8,Seafood
1997-05-01,SEVES,London,17,Alice Mutton,0,39.0,25,0.1,6,Meat/Poultry
1997-05-01,SEVES,London,20,Sir Rodney's Marmalade,40,81.0,15,0.1,3,Confections
1997-05-01,SEVES,London,37,Gravad lax,11,26.0,18,0.1,8,Seafood
1997-05-01,SEVES,London,41,Jack's New England Clam Chowder,85,9.65,6,0.1,8,Seafood
1997-05-01,BERGS,Luleå,10,Ikura,31,31.0,2,0.0,8,Seafood
1997-05-01,BERGS,Luleå,30,Nord-Ost Matjeshering,10,25.89,10,0.0,8,Seafood
1997-05-01,BERGS,Luleå,43,Ipoh Coffee,17,46.0,60,0.0,1,Beverages
1997-05-01,BERGS,Luleå,54,Tourtière,21,7.45,15,0.0,6,Meat/Poultry
1997-05-02,BONAP,Marseille,36,Inlagd Sill,112,19.0,30,0.0,8,Seafood
1997-05-02,BONAP,Marseille,40,Boston Crab Meat,123,18.4,15,0.1,8,Seafood
1997-05-05,WARTH,Oulu,1,Chai,39,18.0,8,0.15,1,Beverages
1997-05-05,WARTH,Oulu,13,Konbu,24,6.0,10,0.0,8,Seafood
1997-05-05,WARTH,Oulu,56,Gnocchi di nonna Alice,21,38.0,30,0.15,5,Grains/Cereals
1997-05-05,QUICK,Cunewalde,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.1,2,Condiments
1997-05-05,QUICK,Cunewalde,36,Inlagd Sill,112,19.0,30,0.1,8,Seafood
1997-05-06,GREAL,Eugene,11,Queso Cabrales,22,21.0,3,0.0,4,Dairy Products
1997-05-06,GREAL,Eugene,33,Geitost,112,2.5,8,0.2,4,Dairy Products
1997-05-06,GREAL,Eugene,72,Mozzarella di Giovanni,14,34.8,9,0.0,4,Dairy Products
1997-05-07,MAISD,Bruxelles,55,Pâté chinois,115,24.0,14,0.0,6,Meat/Poultry
1997-05-07,MAISD,Bruxelles,68,Scottish Longbreads,6,12.5,20,0.0,3,Confections
1997-05-07,MAISD,Bruxelles,69,Gudbrandsdalsost,26,36.0,10,0.0,4,Dairy Products
1997-05-08,PICCO,Salzburg,17,Alice Mutton,0,39.0,40,0.0,6,Meat/Poultry
1997-05-08,PICCO,Salzburg,43,Ipoh Coffee,17,46.0,25,0.0,1,Beverages
1997-05-08,PICCO,Salzburg,61,Sirop d'érable,113,28.5,20,0.0,2,Condiments
1997-05-08,PICCO,Salzburg,76,Lakkalikööri,57,18.0,50,0.0,1,Beverages
1997-05-08,OCEAN,Buenos Aires,59,Raclette Courdavault,79,55.0,2,0.0,4,Dairy Products
1997-05-09,EASTC,London,30,Nord-Ost Matjeshering,10,25.89,15,0.0,8,Seafood
1997-05-09,EASTC,London,66,Louisiana Hot Spiced Okra,4,17.0,24,0.0,2,Condiments
1997-05-12,FOLKO,Bräcke,4,Chef Anton's Cajun Seasoning,53,22.0,50,0.05,2,Condiments
1997-05-12,FOLKO,Bräcke,72,Mozzarella di Giovanni,14,34.8,24,0.0,4,Dairy Products
1997-05-12,FOLKO,Bräcke,73,Röd Kaviar,101,15.0,24,0.05,8,Seafood
1997-05-12,LEHMS,Frankfurt a.M.,30,Nord-Ost Matjeshering,10,25.89,10,0.0,8,Seafood
1997-05-12,LEHMS,Frankfurt a.M.,40,Boston Crab Meat,123,18.4,10,0.2,8,Seafood
1997-05-12,LEHMS,Frankfurt a.M.,54,Tourtière,21,7.45,10,0.2,6,Meat/Poultry
1997-05-13,ANTON,México D.F.,11,Queso Cabrales,22,21.0,50,0.1,4,Dairy Products
1997-05-13,ANTON,México D.F.,40,Boston Crab Meat,123,18.4,10,0.1,8,Seafood
1997-05-13,ANTON,México D.F.,57,Ravioli Angelo,36,19.5,5,0.1,5,Grains/Cereals
1997-05-13,ANTON,México D.F.,59,Raclette Courdavault,79,55.0,15,0.1,4,Dairy Products
1997-05-14,LEHMS,Frankfurt a.M.,12,Queso Manchego La Pastora,86,38.0,15,0.25,4,Dairy Products
1997-05-14,LEHMS,Frankfurt a.M.,31,Gorgonzola Telino,0,12.5,20,0.0,4,Dairy Products
1997-05-14,LEHMS,Frankfurt a.M.,33,Geitost,112,2.5,30,0.0,4,Dairy Products
1997-05-14,LEHMS,Frankfurt a.M.,60,Camembert Pierrot,19,34.0,35,0.25,4,Dairy Products
1997-05-14,RICSU,Genève,31,Gorgonzola Telino,0,12.5,30,0.0,4,Dairy Products
1997-05-14,RICSU,Genève,51,Manjimup Dried Apples,20,53.0,6,0.0,7,Produce
1997-05-14,RICSU,Genève,58,Escargots de Bourgogne,62,13.25,20,0.0,8,Seafood
1997-05-14,RICSU,Genève,72,Mozzarella di Giovanni,14,34.8,21,0.0,4,Dairy Products
1997-05-14,RICSU,Genève,73,Röd Kaviar,101,15.0,9,0.0,8,Seafood
1997-05-15,BSBEV,London,70,Outback Lager,15,15.0,7,0.0,1,Beverages
1997-05-15,BSBEV,London,72,Mozzarella di Giovanni,14,34.8,1,0.0,4,Dairy Products
1997-05-16,BSBEV,London,13,Konbu,24,6.0,8,0.0,8,Seafood
1997-05-16,BSBEV,London,21,Sir Rodney's Scones,3,10.0,15,0.0,3,Confections
1997-05-16,BSBEV,London,33,Geitost,112,2.5,15,0.0,4,Dairy Products
1997-05-16,BSBEV,London,49,Maxilaku,10,20.0,6,0.0,3,Confections
1997-05-19,QUICK,Cunewalde,3,Aniseed Syrup,13,10.0,60,0.0,2,Condiments
1997-05-19,QUICK,Cunewalde,26,Gumbär Gummibärchen,15,31.23,40,0.0,3,Confections
1997-05-19,QUICK,Cunewalde,38,Côte de Blaye,17,263.5,30,0.0,1,Beverages
1997-05-19,QUICK,Cunewalde,68,Scottish Longbreads,6,12.5,35,0.0,3,Confections
1997-05-19,HANAR,Rio de Janeiro,24,Guaraná Fantástica,20,4.5,35,0.1,1,Beverages
1997-05-19,HANAR,Rio de Janeiro,38,Côte de Blaye,17,263.5,4,0.1,1,Beverages
1997-05-19,HANAR,Rio de Janeiro,65,Louisiana Fiery Hot Pepper Sauce,76,21.05,36,0.1,2,Condiments
1997-05-19,HANAR,Rio de Janeiro,71,Flotemysost,26,21.5,9,0.1,4,Dairy Products
1997-05-20,KOENE,Brandenburg,11,Queso Cabrales,22,21.0,15,0.05,4,Dairy Products
1997-05-20,KOENE,Brandenburg,54,Tourtière,21,7.45,24,0.05,6,Meat/Poultry
1997-05-21,LILAS,Barquisimeto,12,Queso Manchego La Pastora,86,38.0,30,0.15,4,Dairy Products
1997-05-21,LILAS,Barquisimeto,23,Tunnbröd,61,9.0,70,0.15,5,Grains/Cereals
1997-05-21,LONEP,Portland,28,Rössle Sauerkraut,26,45.6,7,0.0,7,Produce
1997-05-21,LONEP,Portland,67,Laughing Lumberjack Lager,52,14.0,7,0.0,1,Beverages
1997-05-22,LAZYK,Walla Walla,11,Queso Cabrales,22,21.0,10,0.0,4,Dairy Products
1997-05-23,VICTE,Lyon,7,Uncle Bob's Organic Dried Pears,15,30.0,10,0.0,7,Produce
1997-05-23,VICTE,Lyon,35,Steeleye Stout,20,18.0,30,0.0,1,Beverages
1997-05-23,VICTE,Lyon,62,Tarte au sucre,17,49.3,40,0.0,3,Confections
1997-05-23,SEVES,London,32,Mascarpone Fabioli,9,32.0,24,0.15,4,Dairy Products
1997-05-23,SEVES,London,36,Inlagd Sill,112,19.0,60,0.0,8,Seafood
1997-05-26,TOMSP,Münster,34,Sasquatch Ale,111,14.0,10,0.25,1,Beverages
1997-05-26,TOMSP,Münster,41,Jack's New England Clam Chowder,85,9.65,14,0.0,8,Seafood
1997-05-27,QUICK,Cunewalde,31,Gorgonzola Telino,0,12.5,55,0.15,4,Dairy Products
1997-05-27,QUICK,Cunewalde,45,Rogede sild,5,9.5,100,0.15,8,Seafood
1997-05-27,QUICK,Cunewalde,51,Manjimup Dried Apples,20,53.0,48,0.15,7,Produce
1997-05-28,GODOS,Sevilla,17,Alice Mutton,0,39.0,8,0.1,6,Meat/Poultry
1997-05-28,GODOS,Sevilla,19,Teatime Chocolate Biscuits,25,9.2,10,0.0,3,Confections
1997-05-28,GODOS,Sevilla,21,Sir Rodney's Scones,3,10.0,6,0.1,3,Confections
1997-05-28,GODOS,Sevilla,61,Sirop d'érable,113,28.5,10,0.1,2,Condiments
1997-05-28,FURIB,Lisboa,16,Pavlova,29,17.45,40,0.15,3,Confections
1997-05-28,FURIB,Lisboa,35,Steeleye Stout,20,18.0,20,0.15,1,Beverages
1997-05-28,FURIB,Lisboa,44,Gula Malacca,27,19.45,40,0.0,2,Condiments
1997-05-29,HILAA,San Cristóbal,69,Gudbrandsdalsost,26,36.0,18,0.0,4,Dairy Products
1997-05-29,HILAA,San Cristóbal,75,Rhönbräu Klosterbier,125,7.75,30,0.0,1,Beverages
1997-05-30,WARTH,Oulu,11,Queso Cabrales,22,21.0,15,0.0,4,Dairy Products
1997-05-30,WARTH,Oulu,16,Pavlova,29,17.45,14,0.0,3,Confections
1997-05-30,WARTH,Oulu,22,Gustaf's Knäckebröd,104,21.0,24,0.0,5,Grains/Cereals
1997-05-30,WARTH,Oulu,31,Gorgonzola Telino,0,12.5,30,0.0,4,Dairy Products
1997-05-30,WARTH,Oulu,35,Steeleye Stout,20,18.0,6,0.0,1,Beverages
1997-05-30,OTTIK,Köln,16,Pavlova,29,17.45,30,0.05,3,Confections
1997-05-30,OTTIK,Köln,23,Tunnbröd,61,9.0,20,0.05,5,Grains/Cereals
1997-05-30,OTTIK,Köln,62,Tarte au sucre,17,49.3,20,0.05,3,Confections
1997-05-30,OTTIK,Köln,77,Original Frankfurter grüne Soße,32,13.0,10,0.05,2,Condiments
1997-06-02,SAVEA,Boise,14,Tofu,35,23.25,30,0.2,7,Produce
1997-06-02,SAVEA,Boise,19,Teatime Chocolate Biscuits,25,9.2,35,0.2,3,Confections
1997-06-02,SAVEA,Boise,24,Guaraná Fantástica,20,4.5,18,0.2,1,Beverages
1997-06-02,SAVEA,Boise,51,Manjimup Dried Apples,20,53.0,20,0.2,7,Produce
1997-06-02,SAVEA,Boise,56,Gnocchi di nonna Alice,21,38.0,40,0.2,5,Grains/Cereals
1997-06-03,SIMOB,Kobenhavn,72,Mozzarella di Giovanni,14,34.8,24,0.0,4,Dairy Products
